	c10	c10	c10	c20	c20	c20	c30	c30	c30	c40	c40	c40	c50	c50	c50	c90	c90	c90
eco_gcs1_t04595	7141.376207	18603.73995	7962.432901	11305.80647	19478.02328	6973.505764	15476.90836	5977.533274	7607.965467	11787.29084	6525.310627	6391.507956	14670.98567	10122.21808	10839.91305	9168.941114	7925.622031	12192.1611
eco_gcs1_t12196	194.433806	59.7396834	180.5885723	106.3607629	60.55472451	188.9014673	74.10499191	238.3661663	185.1883061	85.14968419	167.855848	163.3907726	63.08757165	192.862956	194.3898795	69.46887577	165.0087498	163.1199436
eco_gcs1_t12413	1174.730505	1427.960015	1472.76819	908.6331242	1186.130934	2171.245469	1373.544741	730.6905077	1260.444295	675.6253962	871.6093027	865.4638254	1283.75749	1297.459858	2629.845424	919.0511569	803.7543109	1435.626602
eco_gcs1_t10587	129.77749	99.13467071	94.48232872	102.087849	80.93547633	84.96503798	81.03925292	93.95921449	100.736682	111.4200109	72.70519057	67.99155422	91.38883157	86.88624781	66.33406498	86.47662531	83.9277659	59.41078939
eco_gcs1_t10010	4000.836329	3727.173192	3638.119525	3150.672815	3888.920763	4169.135365	3900.685503	3636.691121	3484.836003	3885.741418	3256.786614	2653.844785	3947.461064	3585.566295	3931.349497	2595.768346	3163.406276	3695.643864
eco_gcs1_t09483	28.462659	18.26653566	21.33855146	20.99845522	12.56471411	15.43160631	13.45013085	19.32456444	13.22764276	31.38131867	14.50786333	28.19388826	19.31249283	14.45291912	10.17924199	36.5302543	11.99572623	10.41387159
eco_gcs1_t12421	100.753439	54.44769321	100.2821096	90.58157682	54.08745767	109.6466	94.64019288	162.1870675	92.41859731	119.7530052	78.43320264	130.7778949	74.54866353	143.1843286	136.3755697	202.8179317	72.20588564	88.35613431
eco_gcs1_t08022	115.8711213	145.288288	95.99829991	115.8200404	145.9449599	90.77259675	169.7965126	107.3173201	99.80725687	121.6440333	107.8606426	78.40742508	169.73076	122.4864534	94.75030629	146.7460266	120.5771111	122.6170988
eco_gcs1_t12154	10.22610647	16.80254203	11.86120532	8.041052004	9.418513452	6.360167635	8.897343913	8.450623333	5.178735129	10.88839776	4.761241181	47.60887334	9.986962715	10.19814985	8.716613004	28.62293653	7.312224415	8.699109116
eco_gcs1_t00859	20.96419323	20.53444479	22.79093436	17.65480415	21.35571055	13.53086171	17.0210598	17.73227287	15.75971416	21.33192425	16.05621243	32.01195545	17.80513676	13.30235741	11.95230586	29.19679748	14.92747843	6.679461586
eco_gcs1_t05660	211.2265341	217.5558923	245.9646232	245.6903399	285.6993472	253.6242107	228.3027442	307.6998317	266.7705165	229.6102548	251.1283876	184.5190844	221.3890462	267.4380922	192.530875	147.0474087	324.6439947	211.6301617
eco_gcs1_t12495	36618.46648	10990.21709	47307.34828	25732.9862	9352.171729	30754.92679	12484.96915	27201.02502	28084.54224	10186.84908	29058.24464	21991.77206	10272.48909	39707.38946	43894.14879	7664.578069	18138.37729	34576.38575
eco_gcs1_t06493	94.81907155	41.42479767	84.64386653	73.38866812	46.85902866	109.5226914	51.98971241	115.8252516	101.6919778	58.11630015	98.49940799	71.77337798	54.22513682	81.43175436	89.44885353	46.13786161	85.90082807	41.14889074
eco_gcs1_t12478	1997.988864	698.824535	1325.35777	1345.652585	935.2162174	2216.613569	755.4293247	1001.458256	1200.494744	532.6401592	1337.698565	1250.748334	1307.107093	1938.92075	2790.708577	913.2100687	825.3950641	1318.067257
eco_gcs1_t06666	51.70994552	34.96078326	51.58135387	43.16424053	32.5543717	53.66833798	32.46334198	54.60934861	60.30736333	38.93554156	50.5894773	44.27122228	32.88008154	44.60388761	44.53484173	28.67765856	49.24423727	26.00945777
eco_gcs1_t10623	256.4814908	407.7041866	169.2447555	274.4374121	455.2864105	176.1236752	385.1357854	184.5064508	189.6302872	346.5523216	157.0550015	174.2594529	366.5661974	151.567844	174.9650021	282.8086865	152.6732796	160.3845313
eco_gcs1_t06895	108.2380712	93.49664689	89.11250997	88.53539601	83.52737638	95.47381575	90.30816353	83.89243316	95.26362626	89.83993515	69.15478417	82.22380057	89.59213942	72.53910039	107.526668	85.49676301	72.66427511	86.92663743
eco_gcs1_t09048	95.62647299	55.9381501	89.40146401	93.88158298	47.09790945	96.16807658	54.31760404	102.0095073	118.9132	68.9047214	90.74892309	93.07824105	58.23139968	105.7856899	82.82119056	50.40450627	106.2752594	62.59275779
eco_gcs1_t07625	2.357187285	1.913613819	2.004265782	1.993773682	2.568221446	3.157892271	2.716494894	2.641124825	2.88493134	1.654753846	2.343474633	1.014405226	2.238514326	2.888329595	3.231035176	0.569967064	2.075180367	5.045806047
eco_gcs1_t12005	36.32053294	22.41472015	37.85482748	30.56582911	20.31316729	31.67004975	26.84119698	37.6047414	34.4028386	27.93069717	30.69962026	69.42707863	26.25357993	30.40609642	40.22704195	48.83947819	32.79285889	11.72720603
eco_gcs1_t01961	25.60011858	21.26005757	27.64670483	28.96399312	16.49540828	19.55003262	21.98405928	22.89165515	22.13147553	23.77434184	34.03981618	37.08509441	21.48666835	24.8187052	29.81537616	34.22237285	29.29831787	4.860744755
eco_gcs1_t08356	273.2858199	212.6983249	234.5958077	199.2563659	232.3388676	299.4875915	232.3426009	298.6515253	265.9019646	222.9447857	255.7325864	180.8965983	256.3214632	257.2724307	203.119683	149.3618651	261.1995486	174.2986643
eco_gcs1_t03122	23.43507168	13.92727508	21.63320591	24.97799929	11.39929723	23.63151275	20.43415862	30.34135115	23.97593122	20.55695061	27.800811	30.42238075	20.4314676	23.49670879	21.85957136	20.32839857	23.45803001	12.18894864
eco_gcs1_t03139	3.796792641	1.994372459	2.147067846	2.589675626	2.75579833	3.49161124	2.936717375	2.954023859	21.74274883	2.675787286	2.980415869	15.24216005	3.930518378	3.324261567	3.514004721	10.10905736	2.897642291	8.103480828
eco_gcs1_t10999	80.57791074	109.1808608	103.8331913	88.68461523	161.5670852	88.12526177	105.1103686	107.0738497	111.3477254	96.69219897	94.41224645	110.7376788	110.3052813	116.3909995	95.96022452	107.7459977	108.2310093	109.4917349
eco_gcs1_t10712	9.267200512	7.982701432	13.38909661	10.16464769	9.667517822	8.529002951	7.250550199	13.27950275	9.229112803	5.166104556	14.91911391	13.60653489	6.662881576	8.920312833	9.75755857	7.610067383	14.19851766	6.082915975
eco_gcs1_t10256	5.25394283	6.336067691	7.505458794	4.442321009	3.958519754	5.235402991	4.789101202	7.813362209	4.38491909	7.008835376	6.838972412	15.52208509	5.603051263	3.642098524	4.309413929	16.79054634	8.913933124	14.01749598
eco_gcs1_t01458	17.23449302	11.21239738	20.57240952	21.52512605	12.72597374	17.37508589	10.64065297	32.42131689	24.95215805	14.3754095	20.68967171	102.8566437	12.74737696	14.62865684	27.17218106	43.9048529	11.21044294	4.799198215
eco_gcs1_t09698	490.1502124	692.3487586	570.7232974	495.6440763	704.1388672	492.331884	634.3302066	557.7484796	537.3550949	517.1531156	566.4177463	461.9667234	637.9669397	546.352319	533.7535724	464.6086643	486.936823	454.4540657
eco_gcs1_t02834	166.6243823	128.162752	166.4466291	146.5930696	138.2173341	142.4805535	102.3964894	150.3862262	143.1181491	97.33661332	130.5788138	126.1120424	99.03199377	181.7280458	177.0388038	78.44781641	142.7525077	129.7052161
eco_gcs1_t03273	1818.731135	973.261575	1534.053931	1358.917042	970.5733572	1209.483926	1005.075135	1095.312214	1294.540873	889.8648905	1229.536809	1018.74394	1162.643194	948.4437915	1338.329571	838.2659363	1081.344207	1122.805256
eco_gcs1_t03720	18.2766444	10.99318138	12.89427751	13.07383687	9.671351323	16.9713821	10.51855492	15.67232729	12.64144447	13.16303344	12.37284368	19.57245061	12.88682739	15.31769997	16.88389647	22.98051454	18.09462364	6.516812345
eco_gcs1_t05399	459.7082598	271.5835598	390.6616694	349.9012609	246.1665251	431.9319084	297.9637221	425.1183904	397.0641761	258.846759	360.2483883	323.4007406	255.3711809	414.2386494	506.2536587	204.5963257	334.9743478	336.3773698
eco_gcs1_t01113	27.29846719	19.02008175	26.33812999	35.28152505	18.30891532	25.95170927	21.15275406	23.05785759	25.94980379	23.804006	16.35075993	34.12491514	20.42938296	19.10479463	29.97830997	36.77441214	14.31622129	5.699245223
eco_gcs1_t12390	498993.2049	341788.7721	438768.0695	412104.3296	367992.3001	600362.8471	450674.3439	486758.9088	516982.9649	364002.1998	508717.5216	428430.5838	391965.1923	564442.0493	796071.652	329992.7427	361956.269	679308.3004
eco_gcs1_t00144	283.3294002	222.5205246	292.2640715	278.0351138	235.4292066	307.0602802	269.2277409	294.9553734	318.5202412	225.3594644	374.3624243	198.0397031	273.8280389	341.0329543	245.1157464	186.1689327	295.3040274	287.152989
eco_gcs1_t09862	9524.894898	9706.304591	9241.946452	9335.643091	10139.57936	11093.34624	10448.7563	8522.013274	10460.5259	8515.894394	8177.173057	7889.834299	10499.47562	8189.542027	9776.654298	7577.437831	6782.652471	9420.573533
eco_gcs1_t12281	68.64479271	55.18895489	58.76440546	59.85816759	55.10918778	63.71493251	69.48760399	58.86162745	70.03499698	64.79557024	67.73045493	69.01908037	61.81307373	62.09738248	70.46368111	56.37463891	58.43326718	27.96479773
eco_gcs1_t03819	2.496848517	2.46431351	2.144472448	2.099604845	2.826245173	3.401970668	2.861192986	2.885399192	3.145797378	1.760430714	2.521735926	1.223535645	2.338406216	3.005546042	3.604077451	0.646228714	2.16141719	8.126307455
eco_gcs1_t00765	47.24611397	81.86566625	56.98704447	74.36182467	63.36533809	34.28280076	58.61794273	51.54809342	46.74966033	70.53157776	55.206422	65.27439535	48.7784361	61.05664797	38.34855151	54.51303918	52.18570029	23.97655797
eco_gcs1_t11958	20.86532624	21.12639175	22.11485472	23.38058454	30.66995589	15.90733007	26.81740617	21.91743396	18.55275922	27.66919051	21.16031942	37.65506086	26.5471779	19.66897875	26.69048024	48.1483706	26.37363395	10.47473358
eco_gcs1_t02614	246.1944478	138.2930403	241.0495763	193.5251153	141.0972426	254.6600716	168.000428	249.8726312	274.7397149	178.3566846	226.3941606	235.7000133	159.204779	231.6202367	217.8490059	241.7970634	220.7669817	289.3590569
eco_gcs1_t11471	3148.567532	2461.253157	2652.001559	2529.234386	2124.831085	2296.631493	2973.907152	2030.368095	2155.402612	2265.471738	2143.072517	1767.520934	2605.725637	2144.003518	3019.267775	2048.176642	1588.053582	2614.197074
eco_gcs1_t10296	111.50617	75.5741663	98.27916797	94.42332525	73.68454873	123.8103649	72.07433484	162.3645859	132.5270717	97.6235741	119.6569088	92.34786662	86.6916964	101.816108	86.0304939	66.35443142	112.3464294	77.31969372
eco_gcs1_t09460	2.494017616	5.766288375	2.788732882	2.082508603	10.36089235	3.470615744	2.864300184	6.003434389	5.604255886	6.287904572	2.465443251	10.39343989	2.418806223	3.117436329	3.397035954	10.20774827	2.875230853	11.36104372
eco_gcs1_t00089	3.07199453	5.435626115	4.130048364	4.22075886	5.755221784	3.557817281	3.175244967	3.04190864	3.612038153	7.365368943	2.947807306	4.724447871	4.039740917	3.941346103	3.825887297	7.290005896	4.223986287	10.90072578
eco_gcs1_t12500	17.10874403	33.40002672	27.34568186	40.52958663	22.11270623	56.58267024	26.74640024	52.85621067	59.8359942	35.08873643	36.89698445	42.74475821	19.83128425	22.19521341	21.68260404	35.84007492	38.12375651	9.460446106
eco_gcs1_t08771	7.774567163	10.40436789	10.5377392	14.04621	6.198646091	8.900701738	7.653670428	8.17900292	6.1575313	12.30517701	15.34993694	13.71886756	6.185566349	5.320335093	5.543902156	18.7297228	14.06432524	11.82307886
eco_gcs1_t03458	124.0160096	51.84995509	90.43720702	86.2353282	57.0521458	138.1935629	71.02307899	144.9201224	137.1811646	86.41867551	133.9521683	93.64519097	73.20104298	87.38610648	78.74613351	58.07407663	135.433119	66.32994804
eco_gcs1_t08660	117.9884883	161.3938974	161.7896601	91.7090597	98.18856928	142.6897565	96.24761426	106.7451428	141.9173475	170.9694771	118.4542837	95.57769777	84.96042918	132.9697741	102.0698489	94.76859929	118.5961273	112.526904
eco_gcs1_t05735	222.6616456	63.34216491	243.2375772	149.7368612	66.76156145	215.0541533	75.57817201	218.4162972	187.8062251	69.72012025	195.807915	148.9908755	58.87677698	241.1320786	216.4587795	59.02932974	207.7485341	194.1580582
eco_gcs1_t00439	1569.065785	2149.357321	1791.728757	1738.718511	1932.668429	1638.084668	2134.713656	1508.487373	1442.08306	1703.480964	1579.130095	1176.967694	2221.608786	1467.954649	1632.243136	1553.95911	1316.300281	1625.49318
eco_gcs1_t04356	1142.666676	1967.132773	1335.647652	1489.759664	2172.56402	1425.549396	1419.253364	1395.251366	1466.108682	1206.121019	1272.286383	1027.881501	1121.09754	1670.640136	1395.536706	761.1777041	1393.210949	1360.413248
eco_gcs1_t05716	44.08296148	69.92197902	59.12716275	51.70061266	95.85128976	63.73058466	58.94576245	69.67852135	63.96304077	48.68365975	64.0494785	52.67382547	50.50947879	75.89697107	58.52121667	34.50466539	79.03790207	56.17771549
eco_gcs1_t04043	38.71043496	47.71857193	38.69702284	41.12722042	62.37110422	43.82043748	47.87067628	40.4475681	50.66071153	54.4600137	54.5652481	39.94660774	59.84648337	47.35532994	29.70481435	40.72767707	59.45503767	35.41602218
eco_gcs1_t04783	894.5145018	925.4724029	721.4180859	1087.846251	1013.466306	760.6819531	1069.680928	761.9627434	849.5268247	1022.285041	816.4939605	664.6259232	1003.759727	805.9263462	811.4122077	619.15808	798.1726536	942.5602755
eco_gcs1_t00238	1267.580462	2268.272341	1548.228981	1210.094131	2135.531986	1497.372833	1504.236872	1161.91948	1454.227272	1325.178599	1283.569623	1009.31072	1232.199204	1774.380181	1752.547725	889.0780385	1267.591319	1910.45114
eco_gcs1_t05531	194.9339681	131.8158614	92.89014664	162.0899737	128.6565264	135.0400027	189.1925866	107.3237402	159.3315552	243.5484528	92.07125449	128.9718	252.0540752	121.9521864	175.9587293	193.7167096	114.9734055	228.5583445
eco_gcs1_t12412	1134.694541	1238.027095	1430.085822	729.5896861	1026.206131	1882.707947	1255.65064	723.1222461	1147.705885	630.4611649	733.3151595	796.8090503	1086.0112	1180.357251	2631.002468	888.339563	696.1866617	1310.669334
eco_gcs1_t11387	4544.569679	7843.634515	2933.43381	4614.737281	6682.03396	3362.985249	6258.45212	1837.113589	4487.902758	5075.396069	2012.315632	2923.372173	5044.220407	1873.58635	3123.201876	2414.901698	998.419048	1939.350175
eco_gcs1_t02017	25552.31631	25847.99191	25407.69392	23560.81954	28450.42862	30817.2476	27996.0551	23282.73096	27517.76313	22965.60473	22479.24039	20787.43318	24217.22772	26599.46765	30417.53693	17834.57754	23596.99632	33163.07485
eco_gcs1_t05154	45.42507533	32.62348895	41.42905868	37.74194213	33.57262523	76.71909577	39.69098155	52.09645285	36.56737625	26.34192389	58.82027578	34.85607954	39.41438159	48.84864873	45.5812921	28.10138102	45.75120078	26.88929071
eco_gcs1_t01869	439.2381083	756.363827	309.0689896	394.1396587	670.3211278	379.4377502	562.7976762	461.0636556	417.7836925	477.8434479	485.0998618	252.7745856	585.7802911	491.5320982	292.8598905	456.6678423	421.6790629	382.0348794
eco_gcs1_t12406	13.3045602	8.33895566	9.403226679	13.89734436	4.886422967	5.975638639	3.895073752	22.29014917	6.32599087	15.6700776	12.23171773	9.393883389	6.487997999	7.391189587	10.79425563	13.4806998	8.8157331	9.883283322
eco_gcs1_t10212	9.060715869	15.67833755	14.54191471	9.698548535	16.24113937	3.811271345	8.749973178	9.743755299	6.235045069	19.25548058	13.01387875	21.16737276	11.78893053	12.45146321	6.791595674	18.92888489	13.49445503	6.028929223
eco_gcs1_t04676	52.23485767	65.62110383	54.36739049	67.29194331	66.90941221	44.41334048	93.2563896	32.11433394	43.51934401	91.45837425	35.41789674	56.46009408	92.46452894	42.83653485	51.63365726	61.98433936	38.50047396	51.33659514
eco_gcs1_t02765	2015.591841	2672.900321	1600.809321	2099.539899	2775.558136	1712.710374	2601.073156	1522.903976	1653.153861	2312.595277	1460.169724	1352.700691	2653.396891	1324.099418	1801.375553	1852.886718	1185.320629	1535.491385
eco_gcs1_t02305	21.68812902	9.263149264	17.13150019	16.69024977	11.77924024	18.77888812	13.90935822	15.7240507	16.44391448	16.40088813	15.84273455	15.97940354	14.36810205	19.53381797	13.41201195	23.2097081	21.74036485	6.556066185
eco_gcs1_t09705	16.4367803	36.45596286	27.05374612	20.95031122	32.33150426	14.95652881	41.31916951	27.52777717	19.43598562	40.4331064	23.66983505	25.0161278	30.56054017	24.88787848	22.9716085	36.5019781	15.56095947	7.307838308
eco_gcs1_t12264	27.63035012	36.53301984	26.05216495	58.21076034	45.31216707	25.67606384	31.01233198	41.75494112	27.65053391	38.95886443	65.98266074	67.60541443	32.82718288	33.6768701	34.15123446	51.39989176	62.46094854	42.5224156
eco_gcs1_t00483	203.6682151	266.5905399	350.838314	244.1070675	266.6248674	233.3787423	210.3314054	323.2597825	254.0983246	156.4194404	297.2604935	167.5731057	173.7635097	411.0275573	281.4287596	122.6159055	338.5953266	271.3014665
eco_gcs1_t04535	52.07497532	32.99789537	53.21979379	32.92276773	30.35539431	53.87520619	34.69615475	53.28272881	41.7777243	33.8745174	49.24192131	52.23795588	34.62319677	55.41391207	54.67374266	37.59942163	45.69459584	25.5889186
eco_gcs1_t06758	7582.972124	12644.57892	7845.493716	8299.506381	13604.05895	7860.471114	11953.19495	7914.537459	8430.517587	9133.437252	8789.230907	5251.016535	11640.42491	8372.933632	7118.966311	7224.982238	7640.417897	8344.751379
eco_gcs1_t05910	327.6218848	254.5772883	312.3470473	271.2470628	226.0706949	357.8884816	252.6026308	339.9598202	348.125012	229.5403722	313.2594677	263.4691192	237.319054	271.9874887	316.0371286	196.4615045	239.2544018	274.8494893
eco_gcs1_t02385	6.465800835	8.689781916	7.456486517	12.25198357	11.11060073	4.130550643	5.515245599	3.894366613	3.646451866	9.631869278	12.88901398	12.34659268	6.072825309	5.673661071	7.326655911	16.41848301	11.59650231	14.67127525
eco_gcs1_t10049	147.6390361	291.189344	178.4387745	210.1635553	314.9483606	241.5457797	297.5689217	190.6355735	217.5809797	256.3459048	177.8446084	157.5970746	279.4549735	202.2922573	166.694389	161.0722207	233.4647319	185.6518776
eco_gcs1_t03568	11.93041669	24.69270079	34.59571665	18.81714331	25.8875782	5.409585979	11.98936236	14.4091041	7.566284531	9.396880157	4.780531465	1.895534073	5.769063246	36.09933075	14.63307279	2.97113296	16.08631494	9.622384404
eco_gcs1_t04832	12.20134613	5.720741414	8.024260355	10.51944983	4.079300516	4.035972337	5.852726698	6.333918675	5.473633886	7.772355045	5.10757832	7.476931806	6.61642132	4.452317889	7.431837762	10.57236607	8.151539449	9.293970773
eco_gcs1_t09080	18317.82902	29936.18445	21146.54318	17650.21323	32714.97503	21307.25031	25146.8891	18010.15515	20822.99367	19046.04144	19271.87961	15723.91071	24728.43123	21391.04962	21976.99692	13632.7749	19183.14485	20708.13214
eco_gcs1_t08146	225.209988	161.2683214	181.3636531	229.1399518	191.1998054	320.7795828	227.7837689	287.4212291	300.1215178	211.3015419	246.0990842	205.4092808	203.5506668	222.8467943	192.6292032	145.4740276	288.6514052	217.03376
