	t10	t10	t10	t20	t20	t20	t30	t30	t30	t40	t40	t40	t50	t50	t50	t90	t90	t90
eco_gcs1_t09133	2.778389463	3.364596867	3.354590627	2.334935263	4.875147489	0.925936778	2.121770125	2.420903636	1.842929066	3.569722529	2.393253402	1.664780443	1.792261474	6.1169347	1.666940315	2.015116532	4.11976898	1.050369318
eco_gcs1_t05507	520.1123039	410.0404539	351.6045473	266.7977187	353.927283	194.7310976	241.2682598	251.5031765	220.9831525	178.6026848	241.2319629	236.1690878	219.9383268	709.0448248	193.7713171	218.4994147	171.4023129	164.7899852
eco_gcs1_t11794	25.66895286	22.64026117	21.19738017	29.42584514	23.2358026	26.50289362	27.66984916	22.32852491	22.83386148	31.89593223	18.6671509	19.9353328	25.10633453	49.39709472	22.2160807	20.37895815	18.24421875	31.04918868
eco_gcs1_t07245	75.86851996	65.67457255	91.94277707	61.46946521	53.82570112	59.14696222	55.56752646	49.41273185	52.41398796	62.76762067	55.13176978	55.18727624	60.22497578	35.43580642	53.3802879	70.87836076	65.63286011	69.76702349
eco_gcs1_t10858	57.21603976	50.06215104	47.58217906	61.34548381	59.40387162	46.60499984	65.79366104	51.9646762	53.03898384	57.38731934	50.28970012	54.92166179	61.33005312	35.71224134	50.5396776	61.80157026	56.38104574	61.34483984
eco_gcs1_t08685	477.3395538	410.6550705	364.6557641	342.8705896	387.7656213	263.6543637	387.4196117	401.0873699	345.4785672	278.4940354	349.6335306	362.6971547	436.3115917	295.4641589	372.9460362	400.4109056	327.1052433	266.1576865
eco_gcs1_t12121	55.76531872	45.9835342	46.44498242	69.77228764	78.41593346	59.51328652	84.47379925	73.14323279	54.06068467	65.78470489	56.85761644	45.93680748	45.6152506	39.39554828	43.05031977	45.06056686	80.34981522	45.01474823
eco_gcs1_t02718	2709.308996	2709.038146	2553.705536	1733.305009	2209.183898	1964.357654	2120.997078	2311.357654	2666.690324	1712.885127	2303.499354	2677.52425	2419.361224	987.792307	2412.534457	2471.669827	1838.058929	2039.566151
eco_gcs1_t03261	5.612587869	4.851007204	7.572359969	16.15356796	6.80156986	6.616376812	5.875458744	5.389967685	6.763260312	22.85911974	5.351337327	7.346649007	8.451777366	5.861797819	7.636517237	6.333355185	6.06880208	13.49664683
eco_gcs1_t09821	7.920694012	11.55705515	6.274120581	20.90975972	15.29413276	15.74238788	14.6790815	10.60103365	9.963751553	20.31081798	11.12183935	7.264077926	12.51014163	2.712943091	9.985658062	14.17987707	15.87719782	21.07880627
eco_gcs1_t08436	246.4164963	272.4040801	245.9585327	178.9891646	216.153353	222.9834741	188.6478113	252.5538523	265.1018213	145.1938029	262.4602433	264.1309327	235.2744796	680.7507068	263.2964635	275.8124735	180.5687419	163.1771742
eco_gcs1_t04696	13.81838096	9.003982257	10.01879156	22.17003139	13.57560846	38.58675589	13.42678797	6.971801772	9.628661033	26.70466072	8.014948509	7.395824382	15.73886986	38.60629344	14.4712647	56.52170269	13.7414841	13.10036198
eco_gcs1_t03852	6.263571897	1.788118269	7.214989066	8.722502771	6.390476835	16.22343405	4.776677731	4.31971691	5.699133352	16.67329613	3.709109985	5.612554473	3.944443663	26.44663052	5.488864977	8.327544341	4.428647348	11.74778932
eco_gcs1_t00208	180.6307846	175.7992301	236.3610657	173.5418184	202.3552922	232.4978341	211.3994366	194.7114498	275.3732834	150.7081073	218.3413138	289.3479435	176.7424948	1340.775649	197.0972066	230.3648411	221.163284	161.2486111
eco_gcs1_t06149	1.188137732	2.001427262	1.340724132	0.777453812	1.248901231	0.593539053	1.211208191	2.020156618	2.290547188	0.700597254	2.529967692	1.961036135	1.503181439	2.236990757	2.373994517	4.612415704	2.783869988	0.787931081
eco_gcs1_t06311	74.63197452	73.63297259	105.178259	61.15644416	72.27578754	51.99986774	54.69103484	55.43602982	44.42599589	35.38118419	63.19770576	48.59670154	45.94979332	30.44108901	51.24871351	53.847394	40.58741079	51.10226981
eco_gcs1_t04849	16.09516964	15.31178909	16.46243247	17.34792578	12.99738471	22.95320411	12.48776643	9.535338903	19.29077286	20.66808477	16.40147564	15.31951343	12.9224616	9.596333407	23.01456176	16.74137933	15.36866148	15.75885494
eco_gcs1_t08128	2.106332879	4.99774665	6.221949747	2.677985539	5.553282978	2.924584394	1.819791518	3.93136255	2.60884084	15.10180544	4.545732872	7.549864372	5.869481785	16.80071334	9.855260394	7.321106201	1.86175201	4.132480241
eco_gcs1_t06327	329.8054485	295.9467032	289.5218165	421.2496886	408.9499931	363.5491719	497.9861883	475.8218369	550.0172781	419.4976331	490.3608506	622.4391618	592.9625387	53.37062955	556.988845	546.549118	409.1799408	516.8906733
eco_gcs1_t09491	84.30201025	101.5621096	108.184084	66.05377689	77.06123419	74.29040609	66.89001223	77.38470102	86.46837812	63.76937871	74.30490648	76.79821192	76.79930305	61.46008562	73.07270419	108.7108344	63.80213114	75.48210907
eco_gcs1_t03562	18.53710861	18.10959853	12.49134228	19.98842948	16.5435179	15.08283143	21.37279771	16.9658368	17.43047055	29.23649805	26.49903601	20.56654969	26.37332906	7.460140585	20.61779125	35.00221068	24.67354695	31.23321005
eco_gcs1_t05814	59.16553275	52.84304048	51.96403889	81.77313705	89.0699437	53.67718211	102.2908409	87.89515268	84.62601576	91.09197441	77.27989084	102.5812315	130.1049935	154.2871747	106.5896883	117.3753848	89.62696774	77.89913422
eco_gcs1_t06576	726.9838761	723.2469709	663.2483231	551.0149024	557.6988751	425.8685137	558.5959922	568.2336455	496.6503767	479.1176125	491.2178129	546.5286589	602.7172665	227.8681492	488.6157993	585.2304856	493.5707639	510.6217997
eco_gcs1_t01566	17.49682783	13.77393296	12.41918004	21.32869058	17.0805522	24.2436583	15.06853146	14.35570012	11.18118485	22.30447601	13.46340961	11.7650383	10.30180916	40.24586604	11.77604696	16.56184613	20.06617383	16.32876667
eco_gcs1_t07003	14.28492099	11.89775571	8.26383709	12.56454882	6.674977984	8.512914125	10.28034009	6.929242452	6.743251978	12.22022253	6.11863643	4.715058351	10.08305988	12.78294388	5.793621653	5.44056142	5.928627122	4.169096873
eco_gcs1_t11279	31.91924953	34.68717099	33.78790427	56.76309938	43.66793615	60.79780472	52.98610602	48.92537613	47.91965738	74.82415413	32.2047389	60.12104722	70.51547471	59.65754854	58.66744148	74.09135707	47.71494441	82.5101398
eco_gcs1_t03388	13.58346643	20.48727587	13.38244703	17.58842183	16.8700681	19.19073118	21.05084273	22.55642565	14.64496398	15.80024339	23.7041666	16.90805218	24.58350529	7.577953815	15.96763859	24.8756631	39.67007479	28.39740407
eco_gcs1_t07827	45.44643899	34.80170065	58.40443497	39.67004768	44.08061348	47.40240683	47.43687188	51.42014369	65.95153313	39.16001564	38.64794264	74.52884888	46.72984196	203.4492357	70.09110012	42.78989261	40.98457257	54.73043622
eco_gcs1_t03021	86.39668888	74.94685677	97.8345833	64.48107953	86.13949321	84.02495323	74.18951839	107.9580464	108.7024699	79.25892302	115.9122393	147.0717623	103.368358	20.74302838	130.0261638	128.0886728	126.6662021	144.2547171
eco_gcs1_t07284	33.43087685	25.16694752	45.4064097	42.78155279	35.0283442	44.8946127	28.65956138	38.51469321	38.94840309	32.03619603	36.18960438	33.8220682	26.88831396	56.04580931	46.69323069	25.89486608	30.54998557	39.08367522
eco_gcs1_t07045	254.0563403	316.7413242	235.6326197	353.8086478	465.583987	276.9827656	400.5239838	492.5530858	581.1527764	428.419089	792.4626743	505.8669337	514.1822612	163.5261097	569.5132514	719.0416223	568.2513319	473.4327847
eco_gcs1_t06409	2.204878837	1.793141133	5.075089837	1.5112631	7.128757658	2.144140032	6.326000508	7.655644688	9.352180439	3.824787465	14.2681038	11.02678115	5.532808445	37.64746765	10.37437107	10.53643488	14.8543604	6.958495893
eco_gcs1_t10218	105.6172522	110.6090086	111.4343379	94.8025569	93.07455603	114.7077712	99.02371148	108.5381744	141.3977772	108.8726729	113.6214918	124.6886986	141.9707967	113.5401375	141.1209577	177.5615212	104.0805761	132.2685089
eco_gcs1_t08218	43.6764334	59.52195037	87.61450175	57.53217234	62.51096587	86.63886459	72.1675967	62.94211909	145.0539231	73.27145987	60.51750024	147.6928846	74.09423652	58.32114493	151.5911742	170.3848404	132.3562165	108.3441992
eco_gcs1_t04821	15.04154554	21.71070954	17.41225281	20.40371634	22.24735362	24.24680711	27.84622973	20.26083679	17.64883305	18.27698732	19.23299781	11.91081748	17.0952434	14.55074892	12.02287494	23.28167746	34.36513773	15.22782846
eco_gcs1_t04601	3668.006335	4025.922872	3964.293528	2891.036602	3223.422419	3107.567159	3166.966338	3656.776644	4011.219401	2379.081575	3870.735889	4063.505092	3654.631587	5804.064278	3978.935097	4076.771977	3009.482701	3244.170156
eco_gcs1_t04612	426.8909231	400.9599706	549.7492763	387.3570039	405.6918258	573.6476755	474.6201931	551.2362669	747.9202062	413.0601096	547.6383468	706.5058528	615.7720712	42.73385592	632.7631439	490.2939108	381.8042282	522.7911453
eco_gcs1_t03493	33.90581529	33.25067474	33.41333727	31.72815504	30.64688431	28.35729338	22.03639105	25.50981576	32.33730408	31.1731339	27.4638535	32.3304402	25.98465232	8.107914493	30.51802679	23.38342502	21.38701142	23.66058411
eco_gcs1_t10267	618.9940018	872.4281683	940.5589076	627.7918089	793.8622762	802.8757951	678.0179371	726.4316332	993.6563277	500.5431848	847.8486962	883.0731882	647.2484472	415.7172274	798.7768939	876.4297855	541.0160667	643.5598425
eco_gcs1_t08334	22.89481767	20.8580189	25.16544914	27.54000545	26.57301858	23.3799772	26.34591458	23.95876766	28.26536629	27.66622568	27.91797788	23.50802123	29.10478192	21.26730501	27.00916731	26.32190141	29.50810386	25.93134855
eco_gcs1_t05402	75.99280176	50.53451086	85.43791343	201.0853109	126.0259753	188.0828748	449.8061119	378.4398435	431.0168616	444.9547405	490.0312586	536.214974	832.0828378	221.9982195	537.9825758	960.6603304	677.9538953	841.6213412
eco_gcs1_t01256	114.4563488	111.0133553	108.0214166	91.80575454	102.3174939	81.54221138	95.10919906	78.56331815	72.81456247	73.73362774	72.22544133	78.59269774	90.26168252	83.7347646	74.37276597	69.76433299	76.34662485	76.02968154
eco_gcs1_t06291	17.29487517	15.98283952	21.60785776	28.48138309	26.50361233	26.21603361	24.1815581	27.24089534	20.5187948	31.42200546	21.9618348	21.51013799	16.27250436	13.68195044	19.59588314	19.31751458	29.80815239	25.49911606
eco_gcs1_t01972	116.8828058	102.1788237	90.59668901	122.4423703	101.3567125	176.443812	143.7184857	142.1597448	140.6569134	173.9683585	131.6134888	159.1164711	232.9122813	298.9985922	153.5974822	301.5929945	141.5640174	144.3900604
eco_gcs1_t02948	40.96830916	46.16884964	34.39418362	38.80180841	48.44027005	39.53128567	38.12104159	66.57647561	64.5666215	37.81860194	88.3560814	62.29798245	66.71015427	39.14472398	67.7415069	72.53379913	61.92098924	46.49141712
eco_gcs1_t00651	252.694175	388.6428753	259.1920009	173.9341721	258.4562545	199.6658768	129.9112985	334.8053515	192.7769129	97.74697179	279.6697289	214.6220763	115.2360235	578.2935873	186.8921556	162.0113128	161.2643611	155.6610201
eco_gcs1_t10649	28.62673425	33.81974926	41.84643792	45.82275258	25.32466794	44.00493136	23.31991545	22.79328049	21.72152081	25.08176977	18.99628383	26.96035352	18.71520231	92.38219735	20.74635447	10.94930711	13.73773139	16.4835017
eco_gcs1_t01596	17.28694914	20.68843483	13.83024546	27.83042747	21.40252121	16.07861247	26.71347046	21.59280818	22.64727351	39.61157636	20.46713958	20.26119933	16.63473173	5.114815199	19.30248711	23.87091725	28.48864994	15.57106768
eco_gcs1_t02953	3.06925	2.543899922	2.390807376	0.711093066	0.885431191	0.518798894	1.546171824	1.214860901	2.379737398	1.189086626	2.359055903	3.087157776	1.867642641	2.541237493	1.792684751	2.134710097	0.720684524	0.552538198
eco_gcs1_t06077	1.557479995	2.112662121	1.585119282	0.656066528	1.133154373	0.727833949	0.698052517	1.410114221	1.445862362	0.615387965	1.82618051	1.352475097	1.03241622	2.546468526	1.856838369	2.522030614	2.495797021	2.536220527
eco_gcs1_t00159	160.3299343	156.2393076	189.0995077	109.1724467	136.4707373	154.1628276	153.030286	101.8911598	161.2657922	93.68079998	116.5907579	193.9939192	142.0930229	1405.357999	139.8012741	104.8901396	92.92041687	121.5389993
eco_gcs1_t04398	6.238555074	7.638598382	4.574734997	14.70714863	19.86817215	11.17754133	12.73307626	8.940433157	6.774784737	17.47133898	6.055709454	5.160594382	6.289873817	7.01434168	6.301647296	6.436752932	13.03231197	6.616693804
eco_gcs1_t03797	403.2872949	421.8849163	378.1357837	592.8613141	607.8546648	785.3059167	713.4705656	898.0307839	993.7072163	760.8664594	1329.691168	1153.190866	1101.209871	69.38614492	1223.845297	1448.532237	936.226216	1260.954853
eco_gcs1_t05385	687.2146472	530.7437719	779.4272703	495.1383584	664.3656499	625.6609354	675.5772723	808.7529572	855.1411302	576.0440223	692.636946	1072.363346	863.1921948	129.6368985	881.2171612	873.7964018	749.5428056	885.9108254
eco_gcs1_t03802	15.0533559	43.81473231	22.42629659	31.82470871	42.40316951	11.56551011	49.99029162	62.10332305	35.97034522	20.09409219	83.67202704	30.06801531	29.91225827	22.74244218	24.4673641	26.88349888	100.1881687	15.85127739
eco_gcs1_t08635	19.89274895	31.16822706	24.41389071	35.95265205	39.08535176	25.53727281	51.77428414	43.76069781	41.32802374	67.424906	189.7516379	47.75329984	29.03582882	10.08123942	44.67972298	32.757759	68.67705847	21.63778425
eco_gcs1_t04593	54.54901097	45.13461526	57.94629954	66.34567348	55.20729688	51.05375243	62.10441637	57.03094968	55.81531166	42.83180563	57.93619894	63.04864823	74.72177255	57.4175213	68.28412397	57.49970191	58.03816341	69.5030298
eco_gcs1_t03151	818.3316779	881.1900488	1091.426501	887.3009924	1043.616675	1288.912855	1156.02389	1600.833515	1756.362696	989.8173978	1650.475879	1784.057735	1649.807342	902.0453655	1935.363729	2062.06156	1496.984132	1353.727839
eco_gcs1_t01626	85.07108653	62.45737169	63.6137415	69.16008235	90.3671384	47.41455472	67.99877514	56.68080676	37.83760749	53.15505824	40.29333704	40.21898527	44.78538816	52.45684029	36.22636096	37.77828647	31.64943475	32.58572404
eco_gcs1_t02448	95.05684431	77.10412668	103.5802263	72.66503767	78.65475682	56.4995851	76.5426143	84.61891224	79.28501575	60.10754062	74.91965198	90.37462499	82.85476816	83.61421103	100.29824	86.19680054	103.0082991	99.76197902
eco_gcs1_t04858	8.055530733	54.14519978	12.08660277	9.468475502	7.133169908	9.684196608	7.938216806	6.321442513	6.411400564	13.65823049	5.244146382	7.410338087	6.440376156	28.70159868	7.113283143	7.950454685	6.224182747	6.448621442
eco_gcs1_t06782	12.8117348	16.40256407	11.09945579	30.027916	25.87701365	24.16415522	28.74304596	17.93847342	14.2111144	33.67613979	17.56247628	11.76007534	10.28595868	18.99683933	10.59195064	11.82617811	29.33689381	10.98127492
eco_gcs1_t12147	38.58950609	49.36715302	52.73297935	73.43438628	143.2580617	65.16128061	67.70243741	76.40841946	25.45425	85.87621347	32.72538321	34.19136994	29.50721613	162.6750406	40.41767829	19.24105338	126.9123877	44.23788741
eco_gcs1_t06891	16.25176931	16.91670219	22.12131388	29.00115609	16.43469205	23.12387047	23.16077751	14.37342294	18.81248242	32.89397632	15.2253598	23.81384086	18.90995104	49.55221974	26.8630366	16.70695274	30.54731565	21.72985788
eco_gcs1_t05472	172.8181975	346.9071072	154.7842299	141.0442907	136.1928618	103.1653307	88.78274406	156.545614	134.3013305	97.02849258	157.6191964	105.3241803	106.0525773	433.4004658	118.333212	138.9289734	74.45098952	56.10036348
eco_gcs1_t06202	277.8717255	193.5158303	267.2136961	196.6925303	238.3922176	188.8640197	209.3588409	268.896397	288.1232283	191.7645868	272.1525404	316.0695622	281.3000921	221.8910703	342.4502198	323.3413835	309.5388892	317.9073216
eco_gcs1_t06195	213.0643888	170.4762909	202.4517436	182.2438957	193.0950881	119.5887871	188.8417417	152.7870999	170.8541973	149.1700622	131.2454079	171.856775	188.3156626	100.9551441	170.5278698	179.132302	169.8477427	142.487953
eco_gcs1_t05717	5.116955296	4.989459043	6.829747559	7.403541451	3.09070216	8.750342334	3.438033835	4.547848218	4.120811679	10.20038197	6.50259563	2.564495439	4.15125257	12.50148056	5.34740774	3.629974957	5.628256657	6.783671491
eco_gcs1_t11115	56.96579502	41.60983066	65.74616488	52.02794958	60.14737752	59.73993403	54.56594745	60.99409908	70.08320525	58.05744162	66.0610739	68.26178359	60.95725092	27.54446706	65.73002532	90.53011005	67.80448991	63.11601933
eco_gcs1_t07057	2.325525575	2.417176866	2.008413572	3.549607129	2.085310666	0.892832097	4.964751724	2.88274402	4.123644589	4.575882723	4.675958912	3.139501802	1.618437208	2.469869401	5.328220601	3.494841344	7.844304712	0.633777676
eco_gcs1_t07657	18.66880205	11.34227905	10.90483198	25.16722626	13.10566826	24.90115815	16.89280375	10.09712835	12.07180715	35.50362822	8.525057802	10.69827641	14.86383491	29.36495653	14.03900896	9.974113732	10.07511099	20.21033714
eco_gcs1_t02125	246.1031437	219.9621602	267.2827101	272.2235838	329.9904096	288.2153342	362.316606	472.542962	478.0061455	316.370025	452.2294227	525.8705007	448.5774653	688.6376905	555.18721	539.5783946	406.4212388	341.632205
eco_gcs1_t08663	811.5462979	1076.356601	1053.824163	512.5736396	729.3666526	698.3716492	664.5668855	635.2844044	755.0466579	406.4803187	658.1279656	722.5411766	546.0509188	276.8472903	611.0447072	672.7158809	529.3266388	489.3715303
eco_gcs1_t01267	1.537904662	1.073160551	1.470311882	4.737207122	2.447414584	0.854933774	1.954698874	1.326547232	2.323543896	2.574184005	2.917711348	2.45449238	1.787341639	2.293872546	3.303695651	2.946816377	3.830355587	1.614893142
eco_gcs1_t06958	5953.192522	5975.597991	4537.00168	3031.371016	5533.487445	2219.90807	2386.812416	3618.967172	1917.048247	1418.836839	2583.802765	1663.227192	1803.518093	4814.449845	1643.687853	1957.777261	775.4120373	1280.5425
eco_gcs1_t04478	10.12159624	9.238194114	10.51870211	8.59617838	6.21582551	8.838579316	5.419264867	5.894423253	8.919153895	12.67115883	8.318978837	7.726383179	6.109705908	4.855833786	7.063544554	8.302011914	8.70619146	9.602439582
eco_gcs1_t03810	69.53864152	70.40781442	72.50706343	86.16826999	70.47924813	63.74664227	79.89677009	76.89425732	57.6590949	96.9926105	102.1651054	62.93800701	104.5421175	106.0324744	80.03807179	158.2359658	119.5115231	107.2509453
eco_gcs1_t04363	23.9255595	17.25881232	27.14992274	34.57671225	15.55614216	30.1377415	18.97337564	16.81084265	18.21509743	50.8174183	16.56962882	22.1651728	20.41462377	28.34706263	25.26089432	15.8192715	22.99351013	31.14323762
eco_gcs1_t10777	13.31773572	15.29664311	15.86467588	28.70767307	24.93783321	14.73802459	21.69080945	16.50751667	14.81737417	24.34961448	14.8458225	11.00585849	10.13538665	29.78185702	11.12553171	7.530403087	19.03503613	9.985611778
eco_gcs1_t01152	835.0564495	893.8192223	1095.943608	717.93581	729.2659262	914.4980573	862.9607938	932.0833016	1270.670571	710.3181794	1092.640721	1184.649714	945.0572301	813.9662175	1123.915407	1260.563406	916.5992907	837.9087684
eco_gcs1_t07537	37.67909998	32.10783004	31.20419896	34.5143391	41.9534937	38.81000302	44.11653997	31.24852849	28.9002968	32.5065906	23.46693273	34.168558	34.06500445	73.19818425	29.27526875	26.97596103	30.68873918	34.7950783
