	t10	t10	t10	t20	t20	t20	t30	t30	t30	t40	t40	t40	t90	t90	t90
eco_gcs1_t05814	113.4418593	554.3809882	168.6881831	116.6154105	173.1695193	346.6539484	132.7842376	197.0354852	377.7119723	127.4466647	182.2120666	391.6293061	716.1580595	1452.94401	900.3393056
eco_gcs1_t06576	890.8996819	389.9981456	328.4705147	888.2458176	760.8994364	920.7288921	453.7307965	358.2399412	1131.208957	426.9009903	490.2089178	343.3994812	583.6481906	501.0342789	473.9381424
eco_gcs1_t01566	50.8661776	148.2306703	144.1850152	42.00657503	45.92225552	40.56452692	103.8234748	147.4970526	50.30341107	53.49436113	122.3368304	121.1353971	182.016738	178.6629242	137.6479624
eco_gcs1_t07003	37.34821983	17.08330363	17.84266246	29.19792279	26.9493855	52.3390439	19.45204829	33.11869407	53.7013542	19.44657326	56.6547219	12.02810915	31.91570118	47.27413591	23.13777714
eco_gcs1_t11279	60.01704731	249.9245621	352.5409256	80.99633411	176.3193622	159.5259522	151.1278649	354.0949603	178.2674911	107.0150297	235.5946757	323.7650118	91.79381726	198.0294832	204.8143936
eco_gcs1_t03388	19.34517389	82.94688053	101.2392323	37.42261685	41.87692302	17.72018026	61.41230662	137.6962082	20.13105304	44.28194642	81.11685931	131.985403	27.41023977	67.18273297	60.13192908
eco_gcs1_t07827	524.4549259	674.8208791	247.8971824	416.4741151	731.2170572	1230.004831	339.1653352	225.0685134	1951.874185	427.1263204	206.5702106	338.6134162	965.7245854	912.4216163	697.5119213
eco_gcs1_t03021	1553.358633	207.9013776	406.25934	4794.730162	2634.083889	2886.339466	2636.14101	635.8700507	8414.508265	3791.911899	1785.71025	313.0257768	2735.97171	1418.205695	1201.823732
eco_gcs1_t07284	145.2825644	179.7624713	194.0427774	143.8721959	58.87309136	81.56646488	163.4363319	203.3621583	72.07489862	133.9032139	142.9740796	149.5641115	106.3350907	45.23820921	42.98581019
eco_gcs1_t07045	126.6110571	135.1163671	5.81106622	153.4510097	67.20940406	199.1075199	109.4770391	5.29342364	171.0821672	334.8608987	95.26631701	149.0673735	1078.799665	449.4876722	544.0513897
eco_gcs1_t06409	12.66617917	9.592058592	4.907593925	11.70700514	9.854458366	19.36240208	6.915807865	5.407417501	21.62719866	19.94681976	20.10291559	7.033382355	127.5503758	20.2323687	30.45035781
eco_gcs1_t10218	152.67199	103.7618334	333.0839419	115.220662	87.21865368	114.4523821	170.7084185	334.1798196	169.511148	267.8130499	133.5389612	308.5003317	160.1950981	216.0402737	190.5455153
eco_gcs1_t08218	611.5972302	138.8148527	198.4861322	153.6229095	139.2384074	82.94275538	97.99288424	216.0700118	32.35649343	65.98286845	265.5788024	211.8451692	90.29484527	138.5013228	124.6306381
eco_gcs1_t04821	64.99085445	114.3442929	116.9960098	67.94776206	56.79284775	59.25439291	102.8283802	128.9321231	40.8017149	78.59171498	159.21835	126.5552703	58.5642967	62.46019605	44.25194051
eco_gcs1_t04601	7277.560802	6302.28122	5974.92327	10208.81088	12255.61256	29759.6482	5550.060662	2312.410613	15293.35447	7414.585265	2100.303007	3225.073207	6392.631501	5656.612004	16087.12813
eco_gcs1_t04612	555.6590547	98.53776661	72.34018047	420.8490268	247.9696046	498.6106506	237.5269131	81.29528935	660.2758926	422.6442991	58.02345891	31.47749846	132.4542195	43.23491405	95.80265329
eco_gcs1_t03493	54.94676843	84.12358945	146.1550616	57.05466175	125.8259202	78.76769183	44.51446438	160.5813702	53.82246643	38.87931846	125.3369047	178.8689882	44.38485905	141.5366024	148.8173182
eco_gcs1_t10267	964.7556262	376.2092947	438.0281923	780.501044	647.541988	756.5862916	412.4664557	438.6121198	696.9081551	539.7543276	650.4627595	404.333579	277.9165886	262.8400467	343.9396858
eco_gcs1_t08334	75.53704812	95.9390038	128.658235	79.89859416	82.37588901	56.20291839	58.38054112	128.6914317	38.99514602	70.26632885	189.8093179	121.0331855	64.51127306	83.43840562	65.91897962
eco_gcs1_t05402	940.2639172	490.1207756	407.7348507	775.5377523	1167.212667	528.0054679	295.5523406	228.4908158	183.7295414	158.5528766	251.9509411	263.694834	337.5827175	463.0326974	394.5837883
eco_gcs1_t01256	230.9173652	213.0044392	312.7708324	269.5090742	274.0539176	246.8890732	249.34807	274.725394	242.7646874	184.1353471	205.0319129	281.1164842	285.0133279	245.4068418	202.1074189
eco_gcs1_t06291	57.09779577	94.3093703	170.8476022	48.19205691	85.03384412	45.34260673	73.80648912	182.512267	34.76571612	49.96275929	186.9126179	163.0031573	39.1330063	87.57167823	72.51515713
eco_gcs1_t01972	1018.677003	191.7527122	245.9108196	997.8627912	597.3400182	1081.970416	1868.664885	218.0680097	1948.467711	1311.105208	435.9681124	216.7298721	749.9570467	510.7874815	457.3112451
eco_gcs1_t02948	10.58901762	13.56742274	9.4420353	26.65462209	18.6890463	64.66110952	11.57117135	4.357926158	79.59890076	41.27179505	9.868176655	4.386163797	49.67985271	14.92807639	77.2366646
eco_gcs1_t00651	117.1165816	255.2418502	128.478598	210.5232511	365.8823929	423.0901625	209.1338914	170.3551942	566.6148494	625.8075437	342.8158359	175.5411908	489.0165221	300.9790552	428.0377341
eco_gcs1_t10649	215.1894213	210.4422035	272.0660905	170.1398711	244.5544503	154.9794599	152.9459899	248.4723146	140.965432	113.1126656	195.9117616	260.210635	97.74741677	204.7885173	232.8066803
eco_gcs1_t01596	40.70607657	69.53825092	102.4321871	43.72924519	28.77163052	29.58174128	27.18356321	95.22447696	21.84574537	42.01842415	138.8335597	72.7113819	38.22887287	32.44153163	21.10662676
eco_gcs1_t02953	7.46081195	2.708430315	2.355920823	6.807614647	4.322195292	8.168986155	5.068353596	2.171847615	18.76630469	7.678869569	3.130097756	2.226172474	10.7101518	4.167011751	5.996039574
eco_gcs1_t06077	9.695600988	6.076821052	6.897911555	26.93923867	9.134183449	14.26573991	12.79352292	5.26852487	19.38636934	36.23300658	7.760498859	5.405483205	49.15879203	13.56405605	56.27764076
eco_gcs1_t00159	2094.572954	1171.321235	1645.581177	19116.65165	11903.87659	8966.726551	5969.282205	749.5890104	6597.202652	6997.79099	726.3143031	361.7955632	2956.929666	1193.146353	1871.967645
eco_gcs1_t04398	55.56481083	97.31342799	158.2664187	45.75271946	47.82222111	20.80256257	79.61226219	145.7493561	22.05084772	68.7508678	97.11579145	108.1992269	54.68202555	65.76070017	47.77015467
eco_gcs1_t03797	104.0210864	25.8467847	30.17859613	155.4961319	39.20985555	117.2588045	98.23502518	41.46757383	158.9687836	338.7779978	99.31908448	45.68340886	134.1590476	34.58827487	67.40288749
eco_gcs1_t05385	4590.244984	644.2503887	745.3150556	3414.167821	1747.327962	2449.201081	1850.972315	746.3596921	3418.992515	2594.777037	762.9419658	320.2036229	850.07567	577.9327893	511.0764592
eco_gcs1_t03802	25.84389286	33.34613502	23.06573165	53.00288608	37.40421474	23.53345114	31.34693586	56.1605345	34.02142453	82.69972584	47.85462813	89.28027829	83.77733528	45.66243445	60.15285309
eco_gcs1_t08635	108.5252693	69.01540076	108.6863788	224.6825494	25.33768745	28.81110571	58.35260724	112.1604439	24.58218196	349.9901483	120.1408671	73.24267536	138.9606728	11.29158697	12.94019118
eco_gcs1_t04593	150.9580685	266.3164645	153.3508293	195.7864798	407.819967	609.185871	205.6353096	204.3994387	1017.286612	299.4580481	248.9358866	160.7959084	225.0428898	332.206917	299.4612968
eco_gcs1_t03151	594.1914258	166.5039394	128.7739293	578.7009532	203.6371024	416.5643464	341.4468623	150.7438265	406.3327217	783.7227009	149.9981921	107.7718049	529.8164788	132.465434	215.3273901
eco_gcs1_t01626	134.2764502	393.9143773	376.8874642	228.1736053	240.4597736	205.7457776	261.9568048	410.1445049	481.0564738	276.8122949	293.015039	367.6495163	266.8436626	342.6768374	333.1918611
eco_gcs1_t02448	108.041262	186.0493007	176.4917714	128.90214	209.1372698	230.7652477	93.75836258	133.3920611	168.3193607	103.7454854	192.3725178	151.9581544	430.901118	370.441752	282.4732023
eco_gcs1_t04858	180.8198733	138.0415132	107.2762069	31.35893691	79.7782418	39.71924328	94.7268779	102.3383987	111.7043172	61.68931065	69.62692769	101.0832433	62.06955993	137.1772417	115.3798452
eco_gcs1_t06782	71.88860411	128.7715239	158.9422638	79.72682483	87.2268009	46.25421242	140.1260699	201.0039611	30.42285666	106.6303614	216.8638374	151.5406337	81.21199813	101.0138545	101.5467803
eco_gcs1_t12147	215.2599232	380.8326658	445.1415486	278.5068987	340.9469593	179.4663661	316.5114865	502.539313	66.1226901	233.5026465	424.2186895	456.5439977	313.9501705	408.5172188	322.2645795
eco_gcs1_t06891	151.4807347	105.4394085	147.5025159	32.64254988	61.73890299	30.25425734	76.62496567	160.5615393	21.45447405	29.53172236	50.13619096	78.03279394	63.23797981	66.26176905	47.18430021
eco_gcs1_t05472	550.2579942	163.3221149	74.77171303	694.7132641	162.7780329	355.5641701	247.3510302	19.30996802	336.3157662	330.196994	49.42791022	83.62174979	726.8455459	186.7053237	350.7164886
eco_gcs1_t06202	302.0078071	145.5819742	164.6089721	784.7767863	525.17092	1019.749143	603.7391658	158.7089445	970.7560855	684.806152	153.9555388	229.4202477	1110.130096	393.3370626	424.0616755
eco_gcs1_t06195	451.1911083	374.0459977	323.6563552	776.3758626	1168.470905	1380.137046	440.835237	335.4101538	1683.282057	551.2921457	429.6284141	260.367004	413.1377108	414.3658947	451.183308
eco_gcs1_t05717	15.89374386	26.74603181	39.94795775	14.38458635	18.32887537	19.93318247	46.77472147	78.53785515	21.83218759	14.88635894	58.93530155	50.88744442	14.91790954	23.73683296	11.90846776
eco_gcs1_t11115	92.28271662	66.04108495	72.47816648	103.6371376	64.31601549	65.03526273	85.8533935	74.64168327	70.74589248	104.6608895	61.38086383	70.72866848	78.38165382	58.66996543	57.66660251
eco_gcs1_t07057	19.61214836	2.502048403	2.016997547	16.76364717	3.454489005	7.673693831	9.23222232	1.974724602	19.38190211	19.16035417	3.00650167	2.029924511	20.09411435	3.406926372	3.400045598
eco_gcs1_t07657	79.54908225	130.2797602	201.0620697	61.34056583	87.72001313	56.94559294	125.0155333	232.0544612	31.19282525	49.77302456	252.4078668	241.1244711	47.78106881	102.0516565	105.4165539
eco_gcs1_t02125	256.8530483	509.4178614	438.4950635	317.3820569	430.0161679	450.7964962	1241.585772	461.1499439	1251.888829	1806.320941	741.6790826	449.5446196	1198.198961	612.7721271	577.8993477
eco_gcs1_t08663	1043.371918	315.113074	383.6708128	1184.752993	303.8465915	593.0765847	573.0369817	265.0187203	308.2026939	742.5050181	348.0981237	153.5549482	288.6940846	140.9136021	194.3127997
eco_gcs1_t01267	16.270507	32.57206089	65.33095673	14.55605943	23.90991744	13.12872984	10.24876395	71.33158165	19.11141014	10.0420315	73.15429393	72.20838524	11.10224726	27.51800667	26.19605422
eco_gcs1_t06958	10437.52519	3804.705683	1247.340009	8897.389795	5257.710689	8604.0472	4898.221525	1301.351033	11955.36272	8599.659193	1606.011758	1730.710181	12315.45416	5831.568223	8623.967615
eco_gcs1_t04478	20.36051363	44.82291055	107.1416357	22.41952586	49.94008471	59.78867432	29.77974585	87.80699044	56.62024332	10.29572004	87.78921034	136.7546118	15.40729408	69.97903137	52.42749637
eco_gcs1_t03810	96.49933711	123.857852	190.8502077	116.1922665	142.6979832	103.4734468	149.3509907	220.2708159	82.33975005	115.5315629	271.967074	275.8508895	339.1798329	314.68395	293.6152529
eco_gcs1_t04363	88.57086561	123.8463182	155.2984341	75.37983746	63.2744733	43.79080303	140.2587988	184.2885485	95.91632275	48.44551358	123.6975789	162.8579365	125.6677534	141.3004983	91.78059154
eco_gcs1_t10777	97.47605035	70.24128796	211.0905217	156.2840889	87.04924883	687.6133832	97.8793159	105.8794585	580.9732149	96.56217026	125.8095107	202.3451255	99.7951515	103.662948	229.0115278
eco_gcs1_t01152	1843.971783	556.0605049	336.5979025	976.5980798	445.4374307	534.5118688	551.8094768	376.5396997	306.0328333	919.1185251	555.1876709	374.7938285	635.8357663	314.9432314	388.5216935
eco_gcs1_t07537	128.1913778	288.4991797	199.3005361	182.9208777	287.3077757	553.7016276	218.0949304	245.144356	360.4970318	172.0951273	134.078026	324.4847483	357.0083244	378.4630588	379.8787321
eco_gcs1_t08233	253.3829406	230.3552147	245.8812315	187.8277585	226.2783397	215.3073845	174.7217835	254.63911	784.568227	289.1488348	225.2064495	183.020451	153.6579337	157.2978413	156.4407771
eco_gcs1_t12082	1046.385389	805.6989738	633.4687421	901.1129952	954.7078605	1551.262914	837.7442674	572.4166824	1717.968968	2077.848628	698.5437162	651.092546	2781.935344	1006.347528	1374.82038
eco_gcs1_t11103	22.45840223	112.9628523	174.9892743	17.16565386	54.8975162	34.89631905	16.44204059	163.5306208	19.60901015	15.00980825	202.6681212	193.5043213	20.93214823	84.03082513	91.55584255
eco_gcs1_t04894	1394.239479	659.3266898	336.2795508	1156.870187	949.21677	1582.365901	344.9745343	152.9213069	1470.275938	335.5638404	145.6147962	272.5822833	386.8450866	370.2471578	548.0079442
eco_gcs1_t09844	282.3062657	358.3483096	399.6184469	1102.790683	3446.953009	1636.125659	1526.283341	388.6325075	456.8903061	767.8245705	283.9644939	297.7458298	377.1287917	248.986031	279.6281665
eco_gcs1_t11810	168.5897332	254.5057028	287.3712392	146.9915824	242.0333405	120.4352129	245.661542	367.2735565	118.3226059	150.570002	308.6466279	292.9891592	131.1253567	224.9703418	171.3303558
eco_gcs1_t04555	220.8432297	51.48994076	78.57244884	275.5951056	136.1104796	166.1733955	184.5389576	64.69185124	212.6202042	204.1518302	114.0291709	52.94082467	136.6549808	92.41268649	77.77104013
eco_gcs1_t12109	34583.96136	7009.144287	1307.726939	25750.80439	6177.881923	8133.574671	18094.76151	1352.285242	10799.79433	24142.59158	1407.545344	4130.311549	74738.96476	15489.11324	20882.12425
eco_gcs1_t07689	148.8382739	251.1488057	296.4967462	305.0313883	140.2519004	86.6959239	445.9645571	276.0021703	91.18183224	502.6628113	315.3848165	282.8909437	298.4828742	295.7865637	285.1002853
eco_gcs1_t09911	123.8075701	269.4331409	286.5208091	151.5757467	166.0255802	124.1359459	177.8305811	263.9289091	133.6059989	126.807411	198.1581722	185.2763533	218.6194689	248.5152819	180.9958214
eco_gcs1_t11938	1238.46954	412.8811996	469.5465945	664.1677754	409.2519201	274.8296357	245.3047179	512.8922926	142.2423698	352.4740976	417.6326158	473.2538692	202.8523593	382.2181258	300.1807798
eco_gcs1_t00498	100.8352184	146.2939406	207.6757644	85.46936476	149.2987569	123.6401983	61.8275466	200.9036641	129.8905013	102.2928512	112.9841226	121.4257799	63.18423878	71.22097703	65.57915943
eco_gcs1_t07013	296.6101864	71.67614668	90.32901544	658.353201	541.5433075	776.264623	333.0386924	34.91329985	526.7201185	280.0219368	61.13657754	46.1487959	452.0161866	273.9502028	323.2563561
eco_gcs1_t11300	449.4296849	197.8170432	251.6600025	337.8381307	183.9690955	245.7083529	191.982378	270.056164	254.31673	334.8029134	199.5264063	258.3193559	232.6549674	165.3278067	202.148474
eco_gcs1_t04025	32.8478845	36.95851864	66.01829194	35.11331568	20.14731844	22.08673357	14.42233777	80.72089839	29.20714023	40.63800931	90.93230893	101.8630431	32.20910291	32.95649209	41.23592361
eco_gcs1_t12107	14136.16789	2055.957324	426.8117379	7214.167843	1366.89128	1459.13174	6961.011262	498.9920564	1820.157382	8993.083707	551.0399618	1686.260501	43700.01997	5037.918039	7605.397246
eco_gcs1_t02192	2110.728122	526.6763334	294.4003971	2377.075627	996.079972	1313.390268	1211.695853	193.6377338	1820.359853	1861.547712	228.4154278	183.7074503	1428.315768	561.709508	708.482242
eco_gcs1_t09071	526.9590338	188.2542209	192.0992661	624.6046299	430.5767683	596.1995118	434.8670229	205.3909934	636.8661704	590.8935178	255.1559125	205.2437692	381.2688247	282.2625929	461.2718892
eco_gcs1_t05653	73.81388615	118.5475732	128.6268232	58.8735415	93.3624454	142.0436227	103.4259472	148.1507569	449.1765134	122.374017	205.9997612	98.41408217	48.45344804	91.07879965	69.82028962
eco_gcs1_t11468	108.4419994	219.5926332	295.4196161	82.93829064	130.2282417	43.05874797	226.7287018	332.3903579	22.28921635	43.76120028	189.663453	238.734205	48.81317401	162.0354721	97.01665607
eco_gcs1_t07466	44.8286792	93.65465967	134.7582012	40.86532949	38.33798744	18.7458072	36.60441098	153.9178255	19.46892106	43.96178667	103.7868394	135.3258603	30.36751872	39.48376291	37.52778793
eco_gcs1_t06772	319.3945887	199.8747324	83.95230022	733.0405512	520.9025069	652.1624143	510.9194753	97.83658739	879.0110556	617.1947536	153.2189728	106.8049038	1024.458375	421.0133615	367.4743404
eco_gcs1_t10518	324.0166892	295.445992	300.1808716	386.8255501	360.2876217	438.3479929	273.8872015	335.8974817	431.547258	386.8723568	251.1254253	263.0532571	306.4100961	242.9717872	247.083434
eco_gcs1_t07579	89.34453162	215.51425	287.8326503	106.4486112	188.2885306	148.6539259	132.8011758	323.8225271	103.7852557	73.28607121	374.1222296	319.6951245	61.23590916	174.9831487	166.4919873
eco_gcs1_t03286	14830.94262	2202.268248	528.6630799	1457.774727	430.0321406	1477.141614	765.7358755	438.9063895	3446.941417	2893.567926	1041.629565	327.025547	1512.123853	744.978852	870.8194748
eco_gcs1_t00504	779.0905535	155.992679	223.6632812	1678.033258	188.5665521	221.8727128	561.5516388	208.083673	439.3792676	963.1523724	225.8649027	165.9830109	710.5868411	94.3138729	127.8581869
eco_gcs1_t10499	399.0709142	655.8036293	535.4195615	355.825946	298.4193878	206.6603287	377.2712329	410.7552905	252.454782	608.5208297	388.6081848	504.0293103	1856.504623	691.2265283	716.2569283
eco_gcs1_t02410	220.2475368	167.8730635	142.3345099	190.7434928	195.8002432	108.7068108	186.0635833	163.0363429	210.2110924	187.6366147	166.3573572	175.8709758	248.0757839	252.636478	232.4298649
eco_gcs1_t08035	113.1908315	358.4431171	285.5452237	138.2271235	220.9813096	187.495887	279.7331194	421.3122672	119.2532696	123.8432798	183.851174	374.8146632	490.4291175	499.2248332	452.1801669
eco_gcs1_t10849	71.28467467	149.7904188	228.3945648	103.7174675	107.0911163	59.90674259	135.4670669	229.274296	52.76004235	110.2531858	126.0016722	228.0416734	169.94686	133.092617	123.788555
eco_gcs1_t11349	37.63311002	173.6586805	171.1804	56.3316787	100.1540425	68.09799729	78.32428457	168.590862	26.46912691	43.15928981	198.5732857	152.2491592	40.04496484	109.6087951	86.55221021
eco_gcs1_t11893	110.4705985	225.9601141	285.9130403	110.0521734	197.6827867	116.6962576	159.0096044	320.8183594	60.72757162	97.93792185	205.464912	235.8098358	49.40295691	165.1861432	128.8778372
eco_gcs1_t07700	45.25091054	81.14659891	135.552133	39.05797246	63.55624557	29.94525379	75.49107064	143.8810495	19.29170686	36.18743937	125.5005769	137.7085237	30.54795443	88.12357183	65.6861485
eco_gcs1_t04480	46.95170064	20.28374295	144.482767	22.53397211	16.95434178	561.7111225	38.16795279	56.49970151	286.1369475	31.26941617	23.76996635	196.6227137	32.62016418	33.08691796	102.0883585
eco_gcs1_t04692	48.32143355	19.32243476	23.95571772	46.61784691	14.69871956	208.2065775	29.01587991	15.6707068	129.839043	43.03780966	22.7380942	29.05396102	92.82094663	29.60058452	53.22223892
eco_gcs1_t02649	121.9837472	197.2988816	254.6374279	161.2857461	192.7367686	140.7686151	168.7635106	275.3103451	144.2161321	212.546322	220.995063	231.1648352	102.6963456	137.811241	136.4052397
